PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Group,Lastname,Deck,Cab_num,Deck_side
8770_06,Earth,False,F/1808/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Nadie Waderoachez,True,8770.0,Waderoachez,F,1808.0,P
8770_07,Earth,False,F/1808/P,TRAPPIST-1e,17.0,False,0.0,810.0,66.0,0.0,0.0,Raque Waderoachez,True,8770.0,Waderoachez,F,1808.0,P
8771_01,Earth,False,G/1421/P,TRAPPIST-1e,58.0,False,0.0,805.0,3.0,3.0,0.0,Ebonya Boyersons,False,8771.0,Boyersons,G,1421.0,P
8773_01,Mars,False,D/274/P,TRAPPIST-1e,29.0,False,257.0,0.0,782.0,8.0,3.0,Gorn Ica,False,8773.0,Ica,D,274.0,P
8774_01,Earth,True,G/1412/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Jennyn Gentledges,True,8774.0,Gentledges,G,1412.0,S
8776_01,Earth,False,E/574/S,TRAPPIST-1e,40.0,False,0.0,0.0,286.0,6.0,570.0,Winia Headardyer,True,8776.0,Headardyer,E,574.0,S
8779_01,Earth,False,G/1413/S,55 Cancri e,21.0,False,2.0,458.07720329024676,0.0,634.0,0.0,Dandra Brensonsen,False,8779.0,Brensonsen,G,1413.0,S
8780_01,Earth,False,G/1414/S,TRAPPIST-1e,30.0,False,0.0,114.0,0.0,726.0,67.0,Dory Bryangton,False,8780.0,Bryangton,G,1414.0,S
8781_01,Earth,False,G/1415/S,TRAPPIST-1e,20.0,False,0.0,91.0,2.0,623.0,93.0,Kencey Flowensley,False,8781.0,Flowensley,G,1415.0,S
8782_01,Mars,True,F/1701/S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,304.8547912992357,Ale Butty,True,8782.0,Butty,F,1701.0,S
8783_02,Mars,True,D/276/P,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Graw Wate,True,8783.0,Wate,D,276.0,P
8785_01,Earth,False,F/1810/P,TRAPPIST-1e,20.0,False,874.0,0.0,80.0,311.1387779083431,0.0,Jamela Llobsoney,False,8785.0,Llobsoney,F,1810.0,P
8785_02,Earth,False,G/1422/P,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Caseya Llobsoney,True,8785.0,Llobsoney,G,1422.0,P
8786_01,Europa,True,B/284/P,55 Cancri e,59.0,False,0.0,0.0,0.0,0.0,0.0,Sadir Fringearty,True,8786.0,Fringearty,B,284.0,P
8789_01,Earth,False,G/1417/S,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,Hollie Cartez,False,8789.0,Cartez,G,1417.0,S
8789_02,Earth,False,E/576/S,TRAPPIST-1e,23.0,False,0.0,565.0,0.0,35.0,188.0,Monard Cartez,True,8789.0,Cartez,E,576.0,S
8790_01,Europa,False,D/277/P,55 Cancri e,25.0,False,698.0,4978.0,0.0,146.0,0.0,Charaz Fawnsive,True,8790.0,Fawnsive,D,277.0,P
8791_01,Earth,False,F/1812/P,PSO J318.5-22,20.0,False,0.0,571.0,82.0,0.0,0.0,Jerrye Meleon,False,8791.0,Meleon,F,1812.0,P
8794_01,Earth,False,E/563/P,TRAPPIST-1e,22.0,False,0.0,0.0,637.0,0.0,50.0,Rence Slatessen,True,8794.0,Slatessen,E,563.0,P
8796_01,Earth,False,G/1418/S,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Daisya Traverdy,True,8796.0,Traverdy,G,1418.0,S
8796_02,Earth,False,F/1704/S,TRAPPIST-1e,14.0,False,588.0,144.0,1.0,0.0,168.0,Hillie Jorden,False,8796.0,Jorden,F,1704.0,S
8796_03,Earth,True,G/1418/S,TRAPPIST-1e,0.0,False,224.687617481203,0.0,0.0,0.0,0.0,Joya Jorden,False,8796.0,Jorden,G,1418.0,S
8796_04,Earth,True,G/1418/S,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Gailia Jorden,False,8796.0,Jorden,G,1418.0,S
8796_05,Earth,False,F/1704/S,TRAPPIST-1e,37.0,False,63.0,0.0,0.0,0.0,661.0,Berna Jorden,False,8796.0,Jorden,F,1704.0,S
8796_06,Earth,False,F/1704/S,TRAPPIST-1e,14.0,False,0.0,1427.0,148.0,0.0,7.0,Felice Traverdy,True,8796.0,Traverdy,F,1704.0,S
8796_07,Earth,False,F/1704/S,TRAPPIST-1e,34.0,False,14.0,748.0,0.0,41.0,0.0,Stene Bakerson,True,8796.0,Bakerson,F,1704.0,S
8796_08,Earth,True,G/1418/S,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,Dondy Traverdy,True,8796.0,Traverdy,G,1418.0,S
8797_01,Earth,False,F/1705/S,PSO J318.5-22,18.0,False,0.0,3.0,110.0,588.0,0.0,Julies Bradamss,False,8797.0,Bradamss,F,1705.0,S
8798_01,Earth,False,F/1706/S,TRAPPIST-1e,27.0,False,1771.0,0.0,242.0,0.0,37.0,Guyl Mcculley,False,8798.0,Mcculley,F,1706.0,S
8799_01,Earth,False,G/1419/S,TRAPPIST-1e,19.0,False,0.0,0.0,855.0,11.0,42.0,Rossie Boltond,True,8799.0,Boltond,G,1419.0,S
8801_01,Earth,False,F/1707/S,TRAPPIST-1e,37.0,False,10.0,557.0,51.0,83.0,0.0,Justie Vincenton,False,8801.0,Vincenton,F,1707.0,S
8802_01,Europa,True,D/266/S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Nunkibi Unsible,True,8802.0,Unsible,D,266.0,S
8805_01,Earth,False,F/1815/P,PSO J318.5-22,37.0,False,570.0,0.0,7.0,107.0,0.0,Elindy Rasmussony,False,8805.0,Rasmussony,F,1815.0,P
8806_01,Mars,False,F/1708/S,TRAPPIST-1e,32.0,False,81.0,0.0,1363.0,0.0,0.0,Shood Clake,True,8806.0,Clake,F,1708.0,S
8807_01,Earth,False,G/1420/S,PSO J318.5-22,22.0,False,0.0,0.0,0.0,617.0,0.0,Marix Polliamposs,False,8807.0,Polliamposs,G,1420.0,S
8808_01,Earth,False,F/1816/P,TRAPPIST-1e,38.0,False,0.0,2532.0,0.0,204.0,0.0,Pristy Folemonley,True,8808.0,Folemonley,F,1816.0,P
8809_01,Earth,False,F/1817/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,2019.0,117.0,Blance Cooperkins,False,8809.0,Cooperkins,F,1817.0,P
8811_01,Earth,False,E/577/S,PSO J318.5-22,63.0,False,0.0,0.0,80.0,0.0,2322.0,Karley Goods,False,8811.0,Goods,E,577.0,S
8812_01,Mars,True,E/564/P,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Bar Part,False,8812.0,Part,E,564.0,P
8815_01,Earth,False,F/1818/P,55 Cancri e,20.0,False,0.0,0.0,0.0,335.0,957.0,Frey Tranklinay,False,8815.0,Tranklinay,F,1818.0,P
8816_01,Europa,True,B/340/S,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,304.8547912992357,Murzima Diouselt,True,8816.0,Diouselt,B,340.0,S
8816_03,Europa,True,B/340/S,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,Merops Diouselt,True,8816.0,Diouselt,B,340.0,S
8816_04,Europa,True,B/340/S,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,Astab Diouselt,True,8816.0,Diouselt,B,340.0,S
8817_01,Earth,False,G/1426/P,TRAPPIST-1e,19.0,False,586.0,10.0,0.0,30.0,0.0,Yola Mirezavis,False,8817.0,Mirezavis,G,1426.0,P
8818_01,Earth,True,G/1427/P,PSO J318.5-22,28.0,False,0.0,0.0,0.0,0.0,0.0,Andyn Ballocks,True,8818.0,Ballocks,G,1427.0,P
8819_01,Earth,False,G/1428/P,TRAPPIST-1e,44.0,False,857.0,0.0,1.0,8.0,17.0,Almary Sancasey,False,8819.0,Sancasey,G,1428.0,P
8820_01,Earth,True,G/1429/P,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Isaacy Hahnstoneal,True,8820.0,Hahnstoneal,G,1429.0,P
8821_01,Earth,False,E/565/P,TRAPPIST-1e,45.0,False,198.0,454.0,1.0,0.0,4.0,Heremy Lewinez,True,8821.0,Lewinez,E,565.0,P
8822_01,Europa,False,A/92/P,55 Cancri e,25.0,False,0.0,145.0,1359.0,492.0,205.0,Taram Spopting,False,8822.0,Spopting,A,92.0,P
8823_01,Mars,True,F/1710/S,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Stax Jamad,True,8823.0,Jamad,F,1710.0,S
8824_01,Earth,False,F/1819/P,TRAPPIST-1e,29.0,False,128.0,0.0,130.0,132.0,473.0,Ruthy Whiters,False,8824.0,Whiters,F,1819.0,P
8825_01,Earth,True,G/1422/S,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,Iree Halexandez,True,8825.0,Halexandez,G,1422.0,S
8826_01,Europa,False,C/290/P,55 Cancri e,13.0,False,1212.0,4485.0,0.0,4016.0,57.0,Marin Hednigic,False,8826.0,Hednigic,C,290.0,P
8826_02,Europa,False,C/290/P,55 Cancri e,25.0,False,1369.0,310.0,3.0,4502.0,377.0,Nusakab Hednigic,False,8826.0,Hednigic,C,290.0,P
8826_03,Europa,False,C/290/P,TRAPPIST-1e,46.0,False,1384.0,229.0,0.0,1572.0,1.0,Aston Hednigic,False,8826.0,Hednigic,C,290.0,P
8827_01,Earth,False,F/1820/P,55 Cancri e,37.0,False,88.0,0.0,719.0,88.0,0.0,Rickie Mclarseney,True,8827.0,Mclarseney,F,1820.0,P
8830_01,Mars,False,E/578/S,TRAPPIST-1e,29.0,False,230.0,0.0,1404.0,464.0,0.0,Rankes Vloaf,False,8830.0,Vloaf,E,578.0,S
8830_02,Mars,True,F/1712/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Pon Vloaf,True,8830.0,Vloaf,F,1712.0,S
8831_01,Mars,True,F/1713/S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Yaphex Beake,True,8831.0,Beake,F,1713.0,S
8833_01,Earth,True,G/1424/S,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,Jennya Vanglis,True,8833.0,Vanglis,G,1424.0,S
8834_01,Earth,False,F/1715/S,TRAPPIST-1e,42.0,False,4.0,0.0,0.0,0.0,792.0,Milda Howayery,False,8834.0,Howayery,F,1715.0,S
8835_01,Earth,True,G/1425/S,TRAPPIST-1e,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,Shalle Bartines,False,8835.0,Bartines,G,1425.0,S
8836_01,Earth,False,F/1821/P,TRAPPIST-1e,26.0,False,903.0,0.0,182.0,0.0,27.0,Harlos Mcinton,False,8836.0,Mcinton,F,1821.0,P
8836_02,Earth,True,G/1430/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Jeron Mcinton,False,8836.0,Mcinton,G,1430.0,P
8840_01,Earth,False,F/1716/S,55 Cancri e,50.0,False,0.0,433.0,4.0,0.0,2020.0,Naomin Litthews,False,8840.0,Litthews,F,1716.0,S
8841_01,Mars,True,F/1822/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Asinch Derry,True,8841.0,Derry,F,1822.0,P
8842_01,Europa,False,D/267/S,TRAPPIST-1e,24.0,False,3.0,2910.0,0.0,112.0,36.0,Hekaron Amspring,True,8842.0,Amspring,D,267.0,S
8843_01,Europa,False,C/327/S,TRAPPIST-1e,31.0,False,224.687617481203,927.0,0.0,2760.0,1.0,Zedares Rinicapead,False,8843.0,Rinicapead,C,327.0,S
8844_01,Earth,False,E/579/S,55 Cancri e,19.0,False,0.0,0.0,717.0,1.0,0.0,Jacky Wynneyerson,True,8844.0,Wynneyerson,E,579.0,S
8845_01,Earth,False,F/1823/P,TRAPPIST-1e,20.0,False,735.0,0.0,0.0,41.0,1.0,Jorgie Coolez,False,8845.0,Coolez,F,1823.0,P
8845_02,Earth,False,E/566/P,TRAPPIST-1e,23.0,False,0.0,1204.0,40.0,0.0,375.0,Paulah Coolez,False,8845.0,Coolez,E,566.0,P
8849_01,Earth,True,G/1427/S,55 Cancri e,27.0,False,0.0,0.0,173.72916912197996,0.0,304.8547912992357,Valex Chanash,True,8849.0,Chanash,G,1427.0,S
8850_01,Mars,False,E/580/S,TRAPPIST-1e,16.0,False,1032.0,0.0,267.0,0.0,0.0,Koat Kie,False,8850.0,Kie,E,580.0,S
8852_01,Mars,True,D/278/P,TRAPPIST-1e,76.0,False,0.0,0.0,0.0,0.0,0.0,Aark Homin,True,8852.0,Homin,D,278.0,P
8852_02,Mars,False,D/278/P,TRAPPIST-1e,41.0,True,22.0,484.0,354.0,0.0,0.0,Toats Homin,False,8852.0,Homin,D,278.0,P
8853_01,Earth,False,G/1433/P,PSO J318.5-22,24.0,False,726.0,3488.0,200.0,17.0,275.0,Kimena Ellahan,False,8853.0,Ellahan,G,1433.0,P
8854_01,Earth,True,G/1429/S,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,Pristy Hammons,False,8854.0,Hammons,G,1429.0,S
8856_01,Earth,True,G/1434/P,PSO J318.5-22,28.0,False,0.0,0.0,0.0,0.0,0.0,Teremy Mckinsond,True,8856.0,Mckinsond,G,1434.0,P
8858_01,Europa,False,B/285/P,TRAPPIST-1e,36.0,True,0.0,0.0,0.0,0.0,0.0,Medib Ricled,False,8858.0,Ricled,B,285.0,P
8860_01,Mars,True,F/1825/P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Turs Mity,True,8860.0,Mity,F,1825.0,P
8860_03,Mars,True,F/1825/P,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Mulk Vloaf,True,8860.0,Vloaf,F,1825.0,P
8861_01,Europa,False,C/291/P,TRAPPIST-1e,32.0,False,0.0,2583.0,3.0,500.0,129.0,Arkard Secened,True,8861.0,Secened,C,291.0,P
8862_01,Europa,False,C/329/S,55 Cancri e,34.0,False,0.0,3126.0,0.0,112.0,15.0,Pharmus Myling,True,8862.0,Myling,C,329.0,S
8862_02,Europa,False,C/329/S,PSO J318.5-22,38.0,True,0.0,2191.0,863.0,207.0,6262.0,Menkin Cluted,False,8862.0,Cluted,C,329.0,S
8862_03,Europa,True,C/329/S,TRAPPIST-1e,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,Alchib Myling,True,8862.0,Myling,C,329.0,S
8862_04,Europa,True,C/329/S,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Alramix Myling,True,8862.0,Myling,C,329.0,S
8862_05,Europa,True,C/329/S,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Prope Myling,True,8862.0,Myling,C,329.0,S
8863_01,Earth,False,E/582/S,55 Cancri e,24.0,False,0.0,784.0,5.0,0.0,1.0,Dona Greeves,True,8863.0,Greeves,E,582.0,S
8864_01,Mars,True,F/1717/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Tench Pert,True,8864.0,Pert,F,1717.0,S
8865_01,Earth,False,F/1826/P,TRAPPIST-1e,24.0,False,121.0,10.0,341.0,307.0,47.0,Bettie Sancockett,False,8865.0,Sancockett,F,1826.0,P
8867_01,Europa,True,B/286/P,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,Sollum Ambleetive,True,8867.0,Ambleetive,B,286.0,P
8867_02,Europa,True,B/286/P,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,Alrairk Ambleetive,True,8867.0,Ambleetive,B,286.0,P
8868_01,Earth,False,G/1430/S,TRAPPIST-1e,39.0,False,0.0,798.0,0.0,56.0,0.0,Chesty Loverthyo,True,8868.0,Loverthyo,G,1430.0,S
8869_01,Earth,True,G/1431/S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Melica Starkers,True,8869.0,Starkers,G,1431.0,S
8871_01,Earth,False,G/1432/S,TRAPPIST-1e,33.0,False,0.0,116.0,412.0,379.0,0.0,Nelly Benney,True,8871.0,Benney,G,1432.0,S
8871_02,Earth,True,G/1432/S,PSO J318.5-22,15.0,False,224.687617481203,0.0,173.72916912197996,0.0,0.0,Nadie Benney,True,8871.0,Benney,G,1432.0,S
8872_01,Mars,True,F/1828/P,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Rinnab Surry,True,8872.0,Surry,F,1828.0,P
8876_01,Europa,False,B/287/P,55 Cancri e,44.0,False,0.0,71.0,7148.0,427.0,394.0,Mulkes Suarging,True,8876.0,Suarging,B,287.0,P
8878_01,Earth,False,E/568/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,906.0,Tracek Rames,False,8878.0,Rames,E,568.0,P
8880_01,Mars,True,F/1829/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Croo Cure,True,8880.0,Cure,F,1829.0,P
8881_01,Earth,False,F/1719/S,55 Cancri e,34.0,False,0.0,0.0,717.0,0.0,0.0,Timmy Garnettiz,True,8881.0,Garnettiz,F,1719.0,S
8884_01,Earth,False,F/1830/P,TRAPPIST-1e,26.0,False,1471.0,0.0,7.0,5.0,0.0,Jenne Mckins,True,8884.0,Mckins,F,1830.0,P
8885_01,Mars,False,D/269/S,TRAPPIST-1e,29.0,False,876.0,1.0,54.0,125.0,0.0,Squars Anake,False,8885.0,Anake,D,269.0,S
8886_01,Earth,False,G/1433/S,55 Cancri e,58.0,False,0.0,0.0,620.0,0.0,0.0,Jerrye Mclarseney,False,8886.0,Mclarseney,G,1433.0,S
8886_02,Earth,True,G/1433/S,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Samana Mclarseney,False,8886.0,Mclarseney,G,1433.0,S
8886_03,Earth,False,G/1433/S,PSO J318.5-22,1.0,False,0.0,0.0,0.0,0.0,0.0,Ale Mclarseney,True,8886.0,Mclarseney,G,1433.0,S
8890_01,Earth,False,G/1434/S,PSO J318.5-22,27.0,False,0.0,0.0,0.0,1606.0,3675.0,Coreen Tersimpson,False,8890.0,Tersimpson,G,1434.0,S
8891_01,Earth,False,F/1831/P,TRAPPIST-1e,24.0,False,1186.0,0.0,381.0,3.0,173.0,Jimmyn Pooley,True,8891.0,Pooley,F,1831.0,P
8891_02,Earth,False,F/1831/P,TRAPPIST-1e,16.0,False,0.0,1332.0,0.0,0.0,0.0,Isa Pooley,True,8891.0,Pooley,F,1831.0,P
8892_01,Earth,False,F/1832/P,TRAPPIST-1e,28.0,False,0.0,16.0,496.0,318.0,0.0,Shanya Ricklaney,False,8892.0,Ricklaney,F,1832.0,P
8894_01,Mars,True,F/1721/S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Ars Shpie,True,8894.0,Shpie,F,1721.0,S
8896_01,Mars,True,F/1722/S,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,Gone Pri,True,8896.0,Pri,F,1722.0,S
8897_01,Earth,True,G/1440/P,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,Courta Hoppers,True,8897.0,Hoppers,G,1440.0,P
8899_01,Earth,False,G/1435/S,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Helle Bookson,True,8899.0,Bookson,G,1435.0,S
8900_01,Earth,False,G/1441/P,TRAPPIST-1e,19.0,False,23.0,659.0,0.0,15.0,113.0,Stal Landolphrey,False,8900.0,Landolphrey,G,1441.0,P
8901_01,Europa,True,B/341/S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Alphah Cousel,True,8901.0,Cousel,B,341.0,S
8902_01,Earth,False,G/1436/S,TRAPPIST-1e,19.0,False,16.0,1739.0,9.0,5.0,8.0,Enry Goodson,True,8902.0,Goodson,G,1436.0,S
8903_01,Earth,False,G/1437/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,810.0,Darrie Herreras,False,8903.0,Herreras,G,1437.0,S
8904_01,Earth,False,G/1442/P,TRAPPIST-1e,35.0,False,522.0,0.0,1.0,324.0,60.0,Troya Welles,False,8904.0,Welles,G,1442.0,P
8905_01,Mars,False,E/570/P,TRAPPIST-1e,32.0,True,0.0,0.0,0.0,0.0,0.0,Flakes Dutte,True,8905.0,Dutte,E,570.0,P
8906_01,Earth,False,F/1723/S,55 Cancri e,19.0,False,720.0,2.0,173.72916912197996,311.1387779083431,0.0,Rena Gainney,False,8906.0,Gainney,F,1723.0,S
8907_01,Earth,True,G/1438/S,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,Karay Booters,True,8907.0,Booters,G,1438.0,S
8910_01,Earth,False,E/585/S,TRAPPIST-1e,33.0,False,0.0,3.0,0.0,782.0,7.0,Therta Crayeson,False,8910.0,Crayeson,E,585.0,S
8918_01,Earth,False,G/1448/P,TRAPPIST-1e,20.0,False,0.0,1.0,32.0,755.0,21.0,Brada Hayder,False,8918.0,Hayder,G,1448.0,P
8919_01,Europa,False,C/331/S,TRAPPIST-1e,27.0,False,0.0,2481.0,0.0,3657.0,93.0,Zedark Crantiale,False,8919.0,Crantiale,C,331.0,S
8920_01,Europa,False,D/280/P,TRAPPIST-1e,26.0,False,0.0,70.0,0.0,41.0,304.8547912992357,Tach Openduave,False,8920.0,Openduave,D,280.0,P
8922_01,Earth,True,G/1449/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Walley Pager,True,8922.0,Pager,G,1449.0,P
8923_01,Earth,False,G/1450/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Lilley Fuentryoung,True,8923.0,Fuentryoung,G,1450.0,P
8926_01,Earth,False,E/571/P,TRAPPIST-1e,24.0,False,0.0,458.07720329024676,3.0,80.0,0.0,Paulah Pooles,True,8926.0,Pooles,E,571.0,P
8928_01,Europa,True,C/333/S,55 Cancri e,52.0,False,0.0,0.0,0.0,311.1387779083431,0.0,Meisam Hoodjuded,True,8928.0,Hoodjuded,C,333.0,S
8930_01,Earth,False,F/1725/S,PSO J318.5-22,23.0,False,0.0,471.0,120.0,13.0,6.0,Alvira Cleachrand,True,8930.0,Cleachrand,F,1725.0,S
8932_01,Earth,False,F/1727/S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,912.0,41.0,Bretty Blanglison,False,8932.0,Blanglison,F,1727.0,S
8937_01,Europa,True,E/574/P,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Zosmark Unaasor,True,8937.0,Unaasor,E,574.0,P
8938_02,Mars,True,F/1729/S,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Jumars Must,True,8938.0,Must,F,1729.0,S
8939_01,Earth,True,G/1441/S,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,Jillie Sweett,True,8939.0,Sweett,G,1441.0,S
8941_01,Mars,False,E/575/P,TRAPPIST-1e,26.0,True,1.0,445.0,170.0,614.0,68.0,Quits Perie,False,8941.0,Perie,E,575.0,P
8941_02,Mars,False,F/1834/P,TRAPPIST-1e,37.0,False,528.0,0.0,1598.0,62.0,0.0,Spix Perie,True,8941.0,Perie,F,1834.0,P
8941_03,Mars,False,E/575/P,TRAPPIST-1e,14.0,False,1737.0,0.0,336.0,0.0,0.0,Tifet Perie,False,8941.0,Perie,E,575.0,P
8942_01,Europa,False,C/297/P,TRAPPIST-1e,36.0,False,0.0,3423.0,0.0,466.0,349.0,Muontak Haftical,True,8942.0,Haftical,C,297.0,P
8944_01,Earth,True,G/1442/S,PSO J318.5-22,0.0,False,224.687617481203,0.0,0.0,0.0,0.0,Calvia Hobbinson,True,8944.0,Hobbinson,G,1442.0,S
8944_03,Earth,False,G/1442/S,TRAPPIST-1e,18.0,False,327.0,170.0,0.0,0.0,130.0,Darley Hobbinson,False,8944.0,Hobbinson,G,1442.0,S
8945_01,Europa,False,D/270/S,TRAPPIST-1e,43.0,False,224.687617481203,1632.0,346.0,957.0,128.0,Maham Cralinal,False,8945.0,Cralinal,D,270.0,S
8947_01,Mars,True,F/1731/S,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Soyos Mish,True,8947.0,Mish,F,1731.0,S
8948_02,Europa,False,B/342/S,55 Cancri e,18.0,False,0.0,4715.0,0.0,36.0,995.0,Hadirah Hetforhaft,True,8948.0,Hetforhaft,B,342.0,S
8954_01,Earth,False,G/1452/P,PSO J318.5-22,73.0,False,1806.0,0.0,47.0,0.0,0.0,Ianne Torrez,False,8954.0,Torrez,G,1452.0,P
8955_01,Earth,False,F/1837/P,TRAPPIST-1e,31.0,False,0.0,1524.0,0.0,0.0,0.0,Felice Trankliney,False,8955.0,Trankliney,F,1837.0,P
8956_01,Earth,False,F/1838/P,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,6.0,1989.0,Mela Bonnondry,False,8956.0,Bonnondry,F,1838.0,P
8956_03,Earth,False,G/1453/P,PSO J318.5-22,24.0,False,0.0,0.0,40.0,0.0,575.0,Sallyl Bonnondry,False,8956.0,Bonnondry,G,1453.0,P
8956_04,Earth,False,G/1453/P,TRAPPIST-1e,28.82793046746535,False,194.0,1.0,10.0,629.0,0.0,Krisa Bonnondry,False,8956.0,Bonnondry,G,1453.0,P
8956_05,Earth,True,G/1453/P,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Deandy Bonnondry,False,8956.0,Bonnondry,G,1453.0,P
8956_06,Earth,False,F/1838/P,PSO J318.5-22,22.0,False,0.0,29.0,165.0,404.0,0.0,Valex Bonnondry,False,8956.0,Bonnondry,F,1838.0,P
8956_07,Earth,False,F/1838/P,55 Cancri e,39.0,False,0.0,0.0,1291.0,224.0,0.0,Lolas Bonnondry,False,8956.0,Bonnondry,F,1838.0,P
8956_08,Earth,False,F/1838/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,741.0,Harvin Bonnondry,False,8956.0,Bonnondry,F,1838.0,P
8959_01,Europa,True,C/298/P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Wimps Unhearfus,True,8959.0,Unhearfus,C,298.0,P
8961_01,Earth,True,G/1455/P,TRAPPIST-1e,1.0,False,224.687617481203,0.0,0.0,0.0,0.0,Mariel Blancoy,True,8961.0,Blancoy,G,1455.0,P
8961_02,Earth,False,G/1455/P,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Chael Blancoy,False,8961.0,Blancoy,G,1455.0,P
8961_03,Earth,False,G/1455/P,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Chery Wilderssen,False,8961.0,Wilderssen,G,1455.0,P
8961_05,Earth,True,G/1455/P,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,Rena Blancoy,False,8961.0,Blancoy,G,1455.0,P
8964_01,Mars,False,F/1734/S,TRAPPIST-1e,28.0,False,1708.0,458.07720329024676,65.0,1.0,0.0,Chones Grean,False,8964.0,Grean,F,1734.0,S
8964_02,Mars,False,F/1734/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Tornes Grean,True,8964.0,Grean,F,1734.0,S
8964_03,Mars,True,F/1734/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Hamus Grean,True,8964.0,Grean,F,1734.0,S
8966_01,Mars,False,F/1735/S,TRAPPIST-1e,52.0,False,1231.0,2.0,8.0,0.0,0.0,Dow Bush,False,8966.0,Bush,F,1735.0,S
8967_01,Earth,False,G/1445/S,TRAPPIST-1e,18.0,False,13.0,822.0,27.0,0.0,46.0,Maryn Mayson,False,8967.0,Mayson,G,1445.0,S
